Parcel_ID,GPIN,Property Street,House Number,Block Number,Full Road Name,Road Name,Property City,Property State,Property Zip,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
70191640                  ,1428915472,1365 Llewellyn Av,1365 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517,23517,150400,Non-Taxable,0,NULL,73300,0,73300,0,73300,0,Apr 10 1985,0
70191642                  ,1428913421,1348 Botetourt Gdns,1348 ,1300,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2204,23517,150400,Single Family - Detached,0,3936,209800,380300,209800,380300,209800,380300,Jun 13 2008,672500
70191644                  ,1428912397,1340 Botetourt Gdns,1340 ,1300,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2204,23517,150400,Single Family - Detached,0,2758,152600,292300,152600,292300,152600,292300,Aug 14 2002,400000
70191646                  ,1428912374,1334 Botetourt Gdns,1334 ,1300,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2204,23517,150400,Single Family - Detached,0,3472,140800,338000,140800,304200,140800,304200,Aug 28 2015,524000
70191672                  ,1428913092,1233 Llewellyn Av,1233 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Attached,0,2203,101800,286100,101800,280900,101800,280900,Dec 15 2015,399000
70191674                  ,1428914004,1301 Llewellyn Av,1301 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,2128,2143,73400,236400,73400,236400,73400,236400,Dec 30 2014,310000
70191676                  ,1428914016,1305 Llewellyn Av,1305 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,0,2143,73400,282800,73400,282800,73400,282800,Sep 20 2005,385000
70191678                  ,1428914029,1309 Llewellyn Av,1309 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,0,2525,101300,325100,101300,325100,101300,325100,Apr 25 2016,425000
70191680                  ,1428914167,1317 Llewellyn Av,1317 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Detached,0,3135,192000,349400,192000,349400,192000,349400,Nov  1 1985,197800
70191700                  ,1428916428,301 Shirley Av,301 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,4950,2029,104500,275700,104500,275700,104500,275700,Feb 27 2013,375000
70191705                  ,1428916409,305 Shirley Av,305 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,1800,1619,63200,237800,63200,235500,63200,235500,May 18 2015,315000
70191710                  ,1428915489,309 Shirley Av,309 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,1800,2029,63200,247100,63200,247100,63200,247100,Apr 27 1999,157500
70191715                  ,1428915560,313 Shirley Av,313 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,1800,2029,63200,253900,63200,253900,63200,253900,May 22 2013,0
70191720                  ,1428915540,317 Shirley Av,317 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,3000,2029,98700,247100,98700,247100,98700,247100,Jun 30 2011,0
70191725                  ,1428915511,321 Shirley Av,321 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,3100,1619,96000,243600,96000,243600,96000,243600,Oct  6 2006,385000
70191730                  ,1428914592,325 Shirley Av,325 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,1800,1619,63200,219000,63200,219000,63200,219000,Jan 31 2001,150000
70191735                  ,1428914572,329 Shirley Av,329 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,1800,1882,63200,252400,63200,241600,63200,241600,Sep 22 2015,339900
70191740                  ,1428914553,333 Shirley Av,333 ,300,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2264,23517,150400,Single Family - Attached,2900,2042,97400,256000,97400,256000,97400,256000,Oct 11 2002,259000
70191920                  ,1428905837,1224 Llewellyn Av,1224 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2247,23517,150800,Single Family - Detached,0,1716,98700,201200,98700,201200,98700,201200,Sep  7 2011,262000
70191923                  ,1428905822,1216 Llewellyn Av,1216 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2247,23517,150800,Single Family - Detached,0,1404,80800,208400,80800,208400,80800,208400,Oct 10 2013,291000
70191925                  ,1428905708,1208 Llewellyn Av,1208 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2247,23517,150800,Single Family - Detached,0,1618,80800,195600,80800,195600,80800,195600,Jun 30 1987,98500
70191928                  ,1428904792,1200 Llewellyn Av,1200 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2247,23517,150800,Single Family - Detached,0,1868,119700,226700,119700,226700,119700,226700,Jun 21 2010,260000
70191930                  ,1428905988,1300 Llewellyn Av,1300 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,4800,3951,105000,333600,105000,142400,105000,142400,Nov 20 2014,130000
70191933                  ,1428916002,1308 Llewellyn Av,1308 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1620,78700,218900,78700,210200,78700,210200,Jul 15 2015,305000
70191935                  ,1428916026,1316 Llewellyn Av,1316 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1620,78700,214400,78700,214400,78700,214400,Jul  1 2013,299900
70191938                  ,1428916140,1324 Llewellyn Av,1324 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1404,80800,178100,80800,178100,80800,178100,Mar 22 2013,230000
70191940                  ,1428916165,1332 Llewellyn Av,1332 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1620,80800,201700,80800,201700,80800,201700,Dec 27 2012,0
70191943                  ,1428916189,1340 Llewellyn Av,1340 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1404,80800,168000,80800,168000,80800,168000,May 24 2001,124900
70191945                  ,1428917203,1348 Llewellyn Av,1348 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,3877,3127,80800,340900,80800,340900,80800,340900,Jun 19 2013,479000
70191948                  ,1428917228,1356 Llewellyn Av,1356 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2248,23517,150800,Single Family - Detached,0,1716,105000,207500,105000,207500,105000,207500,Sep 15 2011,307000
70202330                  ,1428900959,1204 Botetourt Gdns,1204 ,1200,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2202,23517,150400,Single Family - Detached,0,3128,138700,319400,138700,319400,138700,319400,Sep 29 1994,250000
70202332                  ,1428900926,1200 Botetourt Gdns,1200 ,1200,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2202,23517,150400,Single Family - Detached,0,3303,182200,346200,182200,346200,182200,346200,Jul  7 1988,270700
70202465                  ,1428900651,1111 Llewellyn Mews,1111 ,1100,Llewellyn Mews,Llewellyn Mews,Norfolk                         ,VA  ,23507-1845,23507,150400,Single Family - Attached,0,1575,116600,215900,116600,215900,116600,215900,Dec 12 2012,279000
70202470                  ,1428903989,1229 Llewellyn Av,1229 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Attached,0,2203,101300,280300,101300,280300,101300,280300,Dec  8 2014,0
70202472                  ,1428903977,1225 Llewellyn Av,1225 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Attached,2143,2143,73400,276300,73400,276300,73400,276300,Jul 16 2013,295000
70202474                  ,1428903965,1221 Llewellyn Av,1221 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Attached,0,2143,73900,275900,73900,275900,73900,275900,Apr  8 2016,0
70202476                  ,1428903953,1217 Llewellyn Av,1217 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Attached,0,2203,101300,280900,101300,280900,101300,280900,Jul  1 1994,172000
70202478                  ,1428903940,1213 Llewellyn Av,1213 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517,23517,150400,Non-Taxable,0,NULL,100000,0,100000,0,100000,0,Apr  4 1984,0
70202480                  ,1428900674,1113 Llewellyn Mews,1113 ,1100,Llewellyn Mews,Llewellyn Mews,Norfolk                         ,VA  ,23507-1845,23507,150400,Single Family - Attached,0,1972,79200,250000,79200,250000,79200,250000,Mar 30 2001,179000
70202485                  ,1428900686,1115 Llewellyn Mews,1115 ,1100,Llewellyn Mews,Llewellyn Mews,Norfolk                         ,VA  ,23507-1845,23507,150400,Single Family - Attached,0,1972,97400,237300,97400,237300,97400,237300,Mar 23 2001,0
70202490                  ,1428914281,1333 Llewellyn Av,1333 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,4500,2130,154600,276200,154600,276200,154600,276200,Feb 25 2015,386250
70202492                  ,1428915203,1337 Llewellyn Av,1337 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,0,2143,73300,277800,73300,277800,73300,277800,May  4 2006,398000
70202494                  ,1428915215,1341 Llewellyn Av,1341 ,1300,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2266,23517,150400,Single Family - Attached,0,2143,73300,275000,73300,275000,73300,275000,Jul 12 2006,421000
70202810                  ,1428911094,368 Pender Ct,368 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2261,23517,150400,Single Family - Attached,0,2721,106400,323300,106400,323300,106400,323300,Apr 27 2010,390000
70202815                  ,1428912013,366 Pender Ct,366 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2261,23517,150400,Single Family - Attached,0,1750,69600,183900,69600,183900,69600,183900,Oct 17 2010,258000
70202820                  ,1428912032,364 Pender Ct,364 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2261,23517,150400,Single Family - Attached,0,1816,69600,300600,69600,300600,69600,300600,Sep 25 2001,215100
70202825                  ,1428912050,362 Pender Ct,362 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2261,23517,150400,Single Family - Attached,0,2721,86900,327700,86900,327700,86900,327700,Feb 28 2002,265500
70203035                  ,1428900749,365 W Princess Anne Rd,365 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2667,2714,97400,260500,97400,260500,97400,260500,Jun 20 2007,450000
70203040                  ,1428900768,361 W Princess Anne Rd,361 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2194,2714,79000,259800,79000,259800,79000,259800,Jun  1 2010,217500
70203045                  ,1428900796,357 W Princess Anne Rd,357 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2200,2714,79000,260500,79000,260500,79000,260500,Mar 28 1995,167000
70203050                  ,1428901705,353 W Princess Anne Rd,353 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2213,2714,79000,268200,79000,268200,79000,268200,Jun 26 2008,380000
70203055                  ,1428901724,349 W Princess Anne Rd,349 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2219,2806,79000,272900,79000,272900,79000,272900,Sep 20 2009,400000
70203060                  ,1428901753,345 W Princess Anne Rd,345 ,300,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2211,23517,150400,Single Family - Attached,2794,2714,99700,265200,99700,265200,99700,265200,Dec 19 2014,350000
70211000                  ,1428901923,367 Pender Ct,367 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2244,113300,282600,113300,282600,113300,282600,Nov 19 2007,400000
70211002                  ,1428901942,365 Pender Ct,365 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2154,69600,263400,69600,263400,69600,263400,Jan 11 1993,145000
70211004                  ,1428901961,363 Pender Ct,363 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2154,69600,257500,69600,257500,69600,257500,Oct  7 2005,0
70211006                  ,1428901980,361 Pender Ct,361 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2738,86900,305400,86900,305400,86900,305400,Jul  5 2012,285000
70211008                  ,1428902809,359 Pender Ct,359 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2154,69600,257500,69600,257500,69600,257500,Sep 25 2015,0
70211010                  ,1428902827,357 Pender Ct,357 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,2500,2597,86900,265700,86900,265700,86900,265700,May 28 2013,330000
70211012                  ,1428902846,355 Pender Ct,355 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2748,86900,319300,86900,311700,86900,311700,Mar 26 2015,340000
70211014                  ,1428902865,353 Pender Ct,353 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2131,69600,251800,69600,251800,69600,251800,Aug 10 1987,157000
70211016                  ,1428902884,351 Pender Ct,351 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2131,86900,261700,86900,261700,86900,261700,Mar 29 2010,320000
70211018                  ,1428903802,349 Pender Ct,349 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2262,23517,150400,Single Family - Attached,0,2748,104500,304600,104500,304600,104500,304600,Jun 27 2012,315000
70211020                  ,1428903830,1201 Llewellyn Av,1201 ,1200,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2265,23517,150400,Single Family - Detached,0,2874,220300,298700,220300,298700,220300,298700,Apr 20 2012,0
70514850                  ,1428804739,909 Botetourt Gdns,909 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,2900,1953,70900,309600,70900,309600,70900,309600,Nov  3 2010,327500
70514855                  ,1428804766,911 Botetourt Gdns,911 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,1750,1953,58100,272000,58100,272000,58100,272000,May 23 2007,470000
70514860                  ,1428804785,913 Botetourt Gdns,913 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,0,1953,67000,261800,67000,261800,67000,261800,Aug  2 1988,196000
70514865                  ,1428805704,915 Botetourt Gdns,915 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,0,1953,65100,268100,65100,268100,65100,268100,Jul 16 2004,398000
70514870                  ,1428805723,917 Botetourt Gdns,917 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,0,1953,66200,290400,66200,261800,66200,261800,Jul 15 2015,437000
70514875                  ,1428805752,919 Botetourt Gdns,919 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,0,1953,66200,292200,66200,261800,66200,261800,Apr 16 2015,420000
70514880                  ,1428805761,921 Botetourt Gdns,921 ,900,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1816,23507,150400,Single Family - Attached,0,1953,67000,261800,67000,261800,67000,261800,Jul  1 2004,422200
71051012                  ,1428804011,804 Botetourt Gdns,804 ,800,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1815,23507,150400,Single Family - Detached,0,4190,190700,438300,190700,438300,190700,438300,Jun 29 2010,699900
71051014                  ,1428804045,808 Botetourt Gdns,808 ,800,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1815,23507,150400,Single Family - Detached,0,6323,190700,607000,190700,607000,190700,607000,Nov 15 2000,0
